timestamp,p_in_sp,q_in_sp,q_in_up,q_in_dn,q_in_63,q_in_90,p_actual_hv,q_actual_hv
57.61,0.75,0.247,0.25,0.243,0.218,0.239,0.75,0.247
57.711,0.75,0.247,0.25,0.243,0.218,0.239,0.75,0.247
57.815,0.75,0.247,0.25,0.243,0.218,0.239,0.75,0.247
57.921,0.75,0.247,0.25,0.243,0.218,0.239,0.75,0.247
58.029,0.75,0.247,0.25,0.243,0.218,0.239,0.75,0.247
58.139,0.75,0.247,0.25,0.243,0.218,0.239,0.75,0.247
58.244,0.75,0.247,0.25,0.243,0.218,0.239,0.75,0.247
58.351,0.75,0.247,0.25,0.243,0.218,0.239,0.75,0.247
58.455,0.75,0.247,0.25,0.243,0.218,0.239,0.75,0.247
58.56,0.75,0.247,0.25,0.243,0.218,0.239,0.75,0.247
58.665,0.75,0.247,0.25,0.243,0.218,0.239,0.75,0.247
58.772,0.75,0.247,0.25,0.243,0.218,0.239,0.75,0.247
58.88,0.75,0.247,0.25,0.243,0.218,0.239,0.75,0.247
58.987,0.75,0.247,0.25,0.243,0.218,0.239,0.75,0.247
59.091,0.75,0.247,0.25,0.243,0.218,0.239,0.75,0.247
59.197,0.75,0.247,0.25,0.243,0.218,0.239,0.75,0.247
59.299,0.75,0.247,0.25,0.243,0.218,0.239,0.75,0.247
59.402,0.75,0.247,0.25,0.243,0.218,0.239,0.75,0.247
59.505,0.75,0.247,0.25,0.243,0.218,0.239,0.75,0.247
59.61,0.75,0.247,0.25,0.243,0.218,0.239,0.75,0.247
59.715,0.75,0.247,0.25,0.243,0.218,0.239,0.75,0.247
59.818,0.75,0.247,0.25,0.243,0.218,0.239,0.75,0.247
59.919,0.75,0.247,0.25,0.243,0.218,0.239,0.75,0.247
60.033,0.75,0.247,0.25,0.243,0.218,0.239,0.75,0.247
60.136,0.75,0.107,0.1,0.114,0.16,0.121,0.75,0.247
60.24,0.75,0.107,0.1,0.114,0.16,0.121,0.75,0.247
60.343,0.75,0.107,0.1,0.114,0.16,0.121,0.75,0.247
60.45,0.75,0.107,0.1,0.114,0.16,0.121,0.75,0.247
60.558,0.75,0.107,0.1,0.114,0.16,0.121,0.75,0.247
60.661,0.75,0.107,0.1,0.114,0.16,0.121,0.75,0.247
60.769,0.75,0.107,0.1,0.114,0.16,0.121,0.751,0.185
60.87,0.75,0.107,0.1,0.114,0.16,0.121,0.752,0.145
61.009,0.75,0.107,0.1,0.114,0.16,0.121,0.753,0.081
61.115,0.75,0.107,0.1,0.114,0.16,0.121,0.753,0.085
61.222,0.75,0.107,0.1,0.114,0.16,0.121,0.754,0.056
61.328,0.75,0.107,0.1,0.114,0.16,0.121,0.754,0.053
61.435,0.75,0.107,0.1,0.114,0.16,0.121,0.753,0.058
61.543,0.75,0.107,0.1,0.114,0.16,0.121,0.753,0.058
61.646,0.75,0.107,0.1,0.114,0.16,0.121,0.753,0.069
61.751,0.75,0.107,0.1,0.114,0.16,0.121,0.753,0.09
61.857,0.75,0.107,0.1,0.114,0.16,0.121,0.753,0.105
61.97,0.75,0.107,0.1,0.114,0.16,0.121,0.752,0.115
62.074,0.75,0.107,0.1,0.114,0.16,0.121,0.752,0.114
62.177,0.75,0.107,0.1,0.114,0.16,0.121,0.752,0.114
62.286,0.75,0.107,0.1,0.114,0.16,0.121,0.752,0.123
62.387,0.75,0.107,0.1,0.114,0.16,0.121,0.752,0.125
62.501,0.75,0.107,0.1,0.114,0.16,0.121,0.752,0.125
62.606,0.75,0.107,0.1,0.114,0.16,0.121,0.752,0.125
62.708,0.75,0.107,0.1,0.114,0.16,0.121,0.752,0.125
62.811,0.75,0.107,0.1,0.114,0.16,0.121,0.752,0.118
62.912,0.75,0.107,0.1,0.114,0.16,0.121,0.752,0.108
63.021,0.75,0.107,0.1,0.114,0.16,0.121,0.752,0.106
63.125,0.75,0.107,0.1,0.114,0.16,0.121,0.752,0.106
63.227,0.75,0.107,0.1,0.114,0.16,0.121,0.752,0.104
63.329,0.75,0.107,0.1,0.114,0.16,0.121,0.752,0.1
63.434,0.75,0.107,0.1,0.114,0.16,0.121,0.751,0.1
63.538,0.75,0.107,0.1,0.114,0.16,0.121,0.751,0.1
63.64,0.75,0.107,0.1,0.114,0.16,0.121,0.751,0.1
63.747,0.75,0.107,0.1,0.114,0.16,0.121,0.751,0.103
63.857,0.75,0.107,0.1,0.114,0.16,0.121,0.751,0.105
63.96,0.75,0.107,0.1,0.114,0.16,0.121,0.751,0.107
64.077,0.75,0.107,0.1,0.114,0.16,0.121,0.751,0.108
64.183,0.75,0.107,0.1,0.114,0.16,0.121,0.751,0.108
64.292,0.75,0.107,0.1,0.114,0.16,0.121,0.751,0.11
64.398,0.75,0.107,0.1,0.114,0.16,0.121,0.751,0.11
64.504,0.75,0.107,0.1,0.114,0.16,0.121,0.75,0.11
64.613,0.75,0.107,0.1,0.114,0.16,0.121,0.75,0.109
64.718,0.75,0.107,0.1,0.114,0.16,0.121,0.75,0.109
64.82,0.75,0.107,0.1,0.114,0.16,0.121,0.75,0.108
64.928,0.75,0.107,0.1,0.114,0.16,0.121,0.75,0.107
65.034,0.75,0.107,0.1,0.114,0.16,0.121,0.75,0.106
65.146,0.75,0.107,0.1,0.114,0.16,0.121,0.75,0.106
65.255,0.75,0.107,0.1,0.114,0.16,0.121,0.75,0.106
65.361,0.75,0.107,0.1,0.114,0.16,0.121,0.75,0.106
65.463,0.75,0.107,0.1,0.114,0.16,0.121,0.75,0.106
65.571,0.75,0.107,0.1,0.114,0.16,0.121,0.75,0.106
65.672,0.75,0.107,0.1,0.114,0.16,0.121,0.75,0.106
65.772,0.75,0.107,0.1,0.114,0.16,0.121,0.75,0.106
65.874,0.75,0.107,0.1,0.114,0.16,0.121,0.75,0.107
65.978,0.75,0.107,0.1,0.114,0.16,0.121,0.75,0.107
66.08,0.75,0.107,0.1,0.114,0.16,0.121,0.75,0.107
66.183,0.75,0.107,0.1,0.114,0.16,0.121,0.749,0.107
66.294,0.75,0.107,0.1,0.114,0.16,0.121,0.749,0.107
66.405,0.75,0.107,0.1,0.114,0.16,0.121,0.749,0.107
66.51,0.75,0.107,0.1,0.114,0.16,0.121,0.749,0.107
66.625,0.75,0.107,0.1,0.114,0.16,0.121,0.749,0.107
66.726,0.75,0.107,0.1,0.114,0.16,0.121,0.749,0.107
66.833,0.75,0.107,0.1,0.114,0.16,0.121,0.749,0.107
66.935,0.75,0.107,0.1,0.114,0.16,0.121,0.749,0.107
67.037,0.75,0.107,0.1,0.114,0.16,0.121,0.749,0.107
67.142,0.75,0.107,0.1,0.114,0.16,0.121,0.749,0.107
67.243,0.75,0.107,0.1,0.114,0.16,0.121,0.749,0.107
67.347,0.75,0.107,0.1,0.114,0.16,0.121,0.749,0.106
67.457,0.75,0.107,0.1,0.114,0.16,0.121,0.749,0.107
67.562,0.75,0.107,0.1,0.114,0.16,0.121,0.749,0.107
67.67,0.75,0.107,0.1,0.114,0.16,0.121,0.749,0.107
67.777,0.75,0.107,0.1,0.114,0.16,0.121,0.749,0.107
67.884,0.75,0.107,0.1,0.114,0.16,0.121,0.749,0.107
67.988,0.75,0.107,0.1,0.114,0.16,0.121,0.749,0.107
68.095,0.75,0.107,0.1,0.114,0.16,0.121,0.749,0.107
68.202,0.75,0.107,0.1,0.114,0.16,0.121,0.749,0.107
68.305,0.75,0.107,0.1,0.114,0.16,0.121,0.749,0.107
68.408,0.75,0.107,0.1,0.114,0.16,0.121,0.749,0.107
68.509,0.75,0.107,0.1,0.114,0.16,0.121,0.749,0.107
68.618,0.75,0.107,0.1,0.114,0.16,0.121,0.749,0.107
68.722,0.75,0.107,0.1,0.114,0.16,0.121,0.749,0.107
68.827,0.75,0.107,0.1,0.114,0.16,0.121,0.749,0.107
68.93,0.75,0.107,0.1,0.114,0.16,0.121,0.749,0.107
69.039,0.75,0.107,0.1,0.114,0.16,0.121,0.749,0.107
69.146,0.75,0.107,0.1,0.114,0.16,0.121,0.749,0.107
69.252,0.75,0.107,0.1,0.114,0.16,0.121,0.75,0.107
69.355,0.75,0.107,0.1,0.114,0.16,0.121,0.75,0.107
69.461,0.75,0.107,0.1,0.114,0.16,0.121,0.75,0.107
69.566,0.75,0.107,0.1,0.114,0.16,0.121,0.75,0.107
69.673,0.75,0.107,0.1,0.114,0.16,0.121,0.75,0.107
69.774,0.75,0.107,0.1,0.114,0.16,0.121,0.75,0.107
69.882,0.75,0.107,0.1,0.114,0.16,0.121,0.75,0.107
69.987,0.75,0.107,0.1,0.114,0.16,0.121,0.75,0.107
